onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
217.2	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.2	0.8	sub-002	4	A	food	go2_sweet3.jpeg	267	fMRI	2	sweet	2	0	0	4	2	0.766	0
219	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.2	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.7	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
220.3	0.6	sub-002	4	A	food	go1_sweet6.jpeg	268	fMRI	2	sweet	1	0	0	4	1	0.594	0
220.9	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221.3	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.3	0.5	sub-002	4	A	food	go2_sweet4.jpeg	269	fMRI	2	sweet	2	0	0	2	1	0.485	0
222.8	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.3	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.4	0.8	sub-002	4	A	food	go2_sweet1.jpeg	270	fMRI	2	sweet	2	0	0	4	2	0.774	0
227.2	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
228.4	1	sub-002	4	A	food	go2_sweet4.jpeg	271	fMRI	2	sweet	2	0	0	1	0	n/a	0
229.4	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.5	0.8	sub-002	4	A	food	go2_sweet3.jpeg	272	fMRI	2	sweet	2	0	0	4	2	0.764	0
233.3	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233.5	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.6	1	sub-002	4	A	food	go2_sweet2.jpeg	273	fMRI	2	sweet	2	0	0	4	2	1	0
235.6	0	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.6	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.1	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.6	1	sub-002	4	A	food	go1_sweet5.jpeg	274	fMRI	2	sweet	1	0	0	1	0	n/a	0
237.6	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.2	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.7	0.3	sub-002	4	A	food	go1_sweet6.jpeg	275	fMRI	2	sweet	1	1	300	4	0	n/a	303
239	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
239.7	4.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
244.2	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
244.8	1	sub-002	4	A	food	go2_sweet4.jpeg	276	fMRI	2	sweet	2	0	0	1	0	n/a	0
245.8	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.3	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.8	0.6	sub-002	4	A	food	go1_sweet2.jpeg	277	fMRI	2	sweet	1	0	0	4	1	0.522	0
247.4	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.8	4.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
252.4	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
252.9	0.6	sub-002	4	A	food	go2_sweet1.jpeg	278	fMRI	2	sweet	2	0	0	4	2	0.581	0
253.5	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.9	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.4	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.9	0.4	sub-002	4	A	food	go1_sweet5.jpeg	279	fMRI	2	sweet	1	1	350	4	0	n/a	354
255.3	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.5	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259	0.4	sub-002	4	A	food	go2_sweet2.jpeg	280	fMRI	2	sweet	2	1	400	3	2	0.631	403
259.4	0.6	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.5	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
263.1	1	sub-002	4	A	food	go2_sweet1.jpeg	281	fMRI	2	sweet	2	0	0	1	0	n/a	0
264.1	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.6	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.1	1	sub-002	4	A	food	go2_sweet2.jpeg	282	fMRI	2	sweet	2	0	0	1	0	n/a	0
266.1	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.2	0.7	sub-002	4	A	food	go1_sweet6.jpeg	283	fMRI	2	sweet	1	0	0	4	1	0.652	0
267.9	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268.2	4.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
272.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
273.2	0.8	sub-002	4	A	food	go1_sweet5.jpeg	284	fMRI	2	sweet	1	0	0	4	1	0.696	0
274	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.3	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.3	0.4	sub-002	4	A	food	go1_sweet1.jpeg	285	fMRI	2	sweet	1	1	350	3	1	0.849	356
275.7	0.6	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.3	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.8	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.4	0.7	sub-002	4	A	food	go1_sweet2.jpeg	286	fMRI	2	sweet	1	0	0	4	1	0.669	0
278.1	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.4	0.7	sub-002	4	A	food	go2_sweet3.jpeg	287	fMRI	2	sweet	2	0	0	4	2	0.606	0
280.1	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.4	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281.5	0.3	sub-002	4	A	food	go2_sweet4.jpeg	288	fMRI	2	sweet	2	1	300	3	2	0.675	303
281.8	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.5	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283	10	sub-002	4	A	food	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
