run	set	run_cond	stim	onset_time
5	C	food	go1_sweet2.jpeg	5.234674e+08
5	C	food	sst_signal	5.234677e+08
5	C	food	jitter_fix	5.234684e+08
5	C	food	sst_fix	5.234689e+08
5	C	food	go2_sweet4.jpeg	5.234694e+08
5	C	food	post_go_fix	5.234701e+08
5	C	food	jitter_fix	5.234704e+08
5	C	food	sst_fix	5.234710e+08
5	C	food	go1_sweet6.jpeg	5.234715e+08
5	C	food	sst_signal	5.234717e+08
5	C	food	jitter_fix	5.234725e+08
5	C	food	sst_fix	5.234750e+08
5	C	food	go1_sweet2.jpeg	5.234756e+08
5	C	food	post_go_fix	5.234761e+08
5	C	food	jitter_fix	5.234766e+08
5	C	food	sst_fix	5.234791e+08
5	C	food	go1_sweet3.jpeg	5.234796e+08
5	C	food	sst_signal	5.234799e+08
5	C	food	jitter_fix	5.234806e+08
5	C	food	fix	5.234812e+08
5	C	food	c2_instruct	5.234912e+08
5	C	food	setC_food1.mp4	5.234934e+08
5	C	food	fix	5.235084e+08
5	C	food	sst_instruct	5.235184e+08
5	C	food	sst_fix	5.235205e+08
5	C	food	go2_savory6.jpeg	5.235210e+08
5	C	food	sst_signal	5.235214e+08
5	C	food	jitter_fix	5.235220e+08
5	C	food	sst_fix	5.235226e+08
5	C	food	go1_savory5.jpeg	5.235231e+08
5	C	food	sst_signal	5.235235e+08
5	C	food	jitter_fix	5.235241e+08
5	C	food	sst_fix	5.235246e+08
5	C	food	go2_savory6.jpeg	5.235251e+08
5	C	food	post_go_fix	5.235258e+08
5	C	food	jitter_fix	5.235262e+08
5	C	food	sst_fix	5.235267e+08
5	C	food	go1_savory3.jpeg	5.235272e+08
5	C	food	sst_signal	5.235276e+08
5	C	food	jitter_fix	5.235282e+08
5	C	food	sst_fix	5.235327e+08
5	C	food	go1_savory2.jpeg	5.235333e+08
5	C	food	post_go_fix	5.235338e+08
5	C	food	jitter_fix	5.235343e+08
5	C	food	sst_fix	5.235368e+08
5	C	food	go2_savory5.jpeg	5.235373e+08
5	C	food	jitter_fix	5.235383e+08
5	C	food	sst_fix	5.235389e+08
5	C	food	go2_savory4.jpeg	5.235394e+08
5	C	food	post_go_fix	5.235401e+08
5	C	food	jitter_fix	5.235404e+08
5	C	food	sst_fix	5.235409e+08
5	C	food	go1_savory4.jpeg	5.235415e+08
5	C	food	sst_signal	5.235419e+08
5	C	food	jitter_fix	5.235425e+08
5	C	food	sst_fix	5.235430e+08
5	C	food	go2_savory4.jpeg	5.235435e+08
5	C	food	jitter_fix	5.235445e+08
5	C	food	sst_fix	5.235471e+08
5	C	food	go1_savory2.jpeg	5.235476e+08
5	C	food	post_go_fix	5.235484e+08
5	C	food	jitter_fix	5.235486e+08
5	C	food	sst_fix	5.235491e+08
5	C	food	go1_savory6.jpeg	5.235496e+08
5	C	food	post_go_fix	5.235502e+08
5	C	food	jitter_fix	5.235506e+08
5	C	food	sst_fix	5.235512e+08
5	C	food	go1_savory4.jpeg	5.235517e+08
5	C	food	post_go_fix	5.235522e+08
5	C	food	jitter_fix	5.235527e+08
5	C	food	sst_fix	5.235552e+08
5	C	food	go2_savory6.jpeg	5.235558e+08
5	C	food	post_go_fix	5.235564e+08
5	C	food	jitter_fix	5.235568e+08
5	C	food	sst_fix	5.235593e+08
5	C	food	go1_savory1.jpeg	5.235598e+08
5	C	food	sst_signal	5.235602e+08
5	C	food	jitter_fix	5.235608e+08
5	C	food	sst_fix	5.235614e+08
5	C	food	go2_savory6.jpeg	5.235619e+08
5	C	food	jitter_fix	5.235629e+08
5	C	food	sst_fix	5.235634e+08
5	C	food	go1_savory5.jpeg	5.235639e+08
5	C	food	post_go_fix	5.235644e+08
5	C	food	jitter_fix	5.235650e+08
5	C	food	sst_fix	5.235655e+08
5	C	food	go1_savory3.jpeg	5.235660e+08
5	C	food	post_go_fix	5.235669e+08
5	C	food	jitter_fix	5.235670e+08
5	C	food	sst_fix	5.235695e+08
5	C	food	go2_savory6.jpeg	5.235701e+08
5	C	food	sst_signal	5.235704e+08
5	C	food	jitter_fix	5.235711e+08
5	C	food	sst_fix	5.235716e+08
5	C	food	go2_savory3.jpeg	5.235721e+08
5	C	food	post_go_fix	5.235728e+08
5	C	food	jitter_fix	5.235731e+08
5	C	food	sst_fix	5.235757e+08
5	C	food	go1_savory2.jpeg	5.235762e+08
5	C	food	post_go_fix	5.235767e+08
5	C	food	jitter_fix	5.235772e+08
5	C	food	sst_fix	5.235777e+08
5	C	food	go1_savory2.jpeg	5.235782e+08
5	C	food	jitter_fix	5.235793e+08
5	C	food	sst_fix	5.235798e+08
5	C	food	go2_savory3.jpeg	5.235803e+08
5	C	food	post_go_fix	5.235810e+08
5	C	food	jitter_fix	5.235813e+08
5	C	food	sst_fix	5.235818e+08
5	C	food	go2_savory2.jpeg	5.235824e+08
5	C	food	sst_signal	5.235826e+08
5	C	food	jitter_fix	5.235834e+08
5	C	food	sst_fix	5.235879e+08
5	C	food	go2_savory1.jpeg	5.235884e+08
5	C	food	post_go_fix	5.235890e+08
5	C	food	jitter_fix	5.235894e+08
5	C	food	sst_fix	5.235900e+08
5	C	food	go2_savory2.jpeg	5.235905e+08
5	C	food	post_go_fix	5.235911e+08
5	C	food	jitter_fix	5.235915e+08
5	C	food	sst_fix	5.235960e+08
5	C	food	go2_savory5.jpeg	5.235966e+08
5	C	food	post_go_fix	5.235972e+08
5	C	food	jitter_fix	5.235976e+08
5	C	food	sst_fix	5.235981e+08
5	C	food	go1_savory1.jpeg	5.235986e+08
5	C	food	post_go_fix	5.235994e+08
5	C	food	jitter_fix	5.235996e+08
5	C	food	sst_fix	5.236021e+08
5	C	food	go2_savory6.jpeg	5.236027e+08
5	C	food	post_go_fix	5.236032e+08
5	C	food	jitter_fix	5.236037e+08
5	C	food	sst_fix	5.236062e+08
5	C	food	go1_savory3.jpeg	5.236067e+08
5	C	food	post_go_fix	5.236073e+08
5	C	food	jitter_fix	5.236077e+08
5	C	food	sst_fix	5.236083e+08
5	C	food	go1_savory5.jpeg	5.236088e+08
5	C	food	sst_signal	5.236091e+08
5	C	food	jitter_fix	5.236098e+08
5	C	food	sst_fix	5.236103e+08
5	C	food	go1_savory4.jpeg	5.236108e+08
5	C	food	post_go_fix	5.236113e+08
5	C	food	jitter_fix	5.236118e+08
5	C	food	sst_fix	5.236164e+08
5	C	food	go2_savory1.jpeg	5.236169e+08
5	C	food	post_go_fix	5.236175e+08
5	C	food	jitter_fix	5.236179e+08
5	C	food	sst_fix	5.236184e+08
5	C	food	go2_savory4.jpeg	5.236189e+08
5	C	food	sst_signal	5.236192e+08
5	C	food	jitter_fix	5.236200e+08
5	C	food	sst_fix	5.236205e+08
5	C	food	go2_savory2.jpeg	5.236210e+08
5	C	food	sst_signal	5.236212e+08
5	C	food	jitter_fix	5.236220e+08
5	C	food	sst_fix	5.236225e+08
5	C	food	go1_savory5.jpeg	5.236231e+08
5	C	food	post_go_fix	5.236237e+08
5	C	food	jitter_fix	5.236241e+08
5	C	food	sst_fix	5.236246e+08
5	C	food	go1_savory1.jpeg	5.236251e+08
5	C	food	jitter_fix	5.236262e+08
5	C	food	fix	5.236267e+08
6	E	toy	wait	5.236848e+08
6	E	toy	c1_instruct	5.236868e+08
6	E	toy	setE_toy1.mp4	5.236890e+08
6	E	toy	fix	5.237048e+08
6	E	toy	sst_instruct	5.237148e+08
6	E	toy	sst_fix	5.237169e+08
6	E	toy	go1_savory5.jpeg	5.237175e+08
6	E	toy	post_go_fix	5.237182e+08
6	E	toy	jitter_fix	5.237185e+08
6	E	toy	sst_fix	5.237190e+08
6	E	toy	go1_savory5.jpeg	5.237195e+08
6	E	toy	post_go_fix	5.237200e+08
6	E	toy	jitter_fix	5.237206e+08
6	E	toy	sst_fix	5.237211e+08
6	E	toy	go2_savory2.jpeg	5.237216e+08
6	E	toy	post_go_fix	5.237221e+08
6	E	toy	jitter_fix	5.237226e+08
6	E	toy	sst_fix	5.237232e+08
6	E	toy	go1_savory6.jpeg	5.237237e+08
6	E	toy	post_go_fix	5.237242e+08
6	E	toy	jitter_fix	5.237247e+08
6	E	toy	sst_fix	5.237252e+08
6	E	toy	go1_savory4.jpeg	5.237257e+08
6	E	toy	sst_signal	5.237260e+08
6	E	toy	jitter_fix	5.237268e+08
6	E	toy	sst_fix	5.237293e+08
6	E	toy	go1_savory4.jpeg	5.237298e+08
6	E	toy	post_go_fix	5.237304e+08
6	E	toy	jitter_fix	5.237308e+08
6	E	toy	sst_fix	5.237333e+08
6	E	toy	go2_savory4.jpeg	5.237339e+08
6	E	toy	post_go_fix	5.237344e+08
6	E	toy	jitter_fix	5.237349e+08
6	E	toy	sst_fix	5.237354e+08
6	E	toy	go2_savory2.jpeg	5.237359e+08
6	E	toy	post_go_fix	5.237366e+08
6	E	toy	jitter_fix	5.237369e+08
6	E	toy	sst_fix	5.237375e+08
6	E	toy	go1_savory6.jpeg	5.237380e+08
6	E	toy	sst_signal	5.237382e+08
6	E	toy	jitter_fix	5.237390e+08
6	E	toy	sst_fix	5.237395e+08
6	E	toy	go1_savory2.jpeg	5.237401e+08
6	E	toy	post_go_fix	5.237406e+08
6	E	toy	jitter_fix	5.237411e+08
6	E	toy	sst_fix	5.237416e+08
6	E	toy	go1_savory1.jpeg	5.237421e+08
6	E	toy	post_go_fix	5.237430e+08
6	E	toy	jitter_fix	5.237431e+08
6	E	toy	sst_fix	5.237476e+08
6	E	toy	go2_savory6.jpeg	5.237482e+08
6	E	toy	post_go_fix	5.237488e+08
6	E	toy	jitter_fix	5.237492e+08
6	E	toy	sst_fix	5.237497e+08
6	E	toy	go2_savory1.jpeg	5.237502e+08
6	E	toy	sst_signal	5.237504e+08
6	E	toy	jitter_fix	5.237512e+08
6	E	toy	sst_fix	5.237538e+08
6	E	toy	go1_savory2.jpeg	5.237543e+08
6	E	toy	post_go_fix	5.237549e+08
6	E	toy	jitter_fix	5.237553e+08
6	E	toy	sst_fix	5.237558e+08
6	E	toy	go1_savory5.jpeg	5.237564e+08
6	E	toy	sst_signal	5.237566e+08
6	E	toy	jitter_fix	5.237574e+08
6	E	toy	sst_fix	5.237579e+08
6	E	toy	go2_savory6.jpeg	5.237584e+08
6	E	toy	post_go_fix	5.237590e+08
6	E	toy	jitter_fix	5.237594e+08
6	E	toy	sst_fix	5.237600e+08
6	E	toy	go1_savory1.jpeg	5.237605e+08
6	E	toy	post_go_fix	5.237610e+08
6	E	toy	jitter_fix	5.237615e+08
6	E	toy	sst_fix	5.237640e+08
6	E	toy	go2_savory4.jpeg	5.237645e+08
6	E	toy	post_go_fix	5.237650e+08
6	E	toy	jitter_fix	5.237655e+08
6	E	toy	sst_fix	5.237701e+08
6	E	toy	go2_savory1.jpeg	5.237706e+08
6	E	toy	post_go_fix	5.237712e+08
6	E	toy	jitter_fix	5.237716e+08
6	E	toy	sst_fix	5.237721e+08
6	E	toy	go2_savory3.jpeg	5.237727e+08
6	E	toy	post_go_fix	5.237733e+08
6	E	toy	jitter_fix	5.237737e+08
6	E	toy	sst_fix	5.237742e+08
6	E	toy	go2_savory5.jpeg	5.237747e+08
6	E	toy	post_go_fix	5.237752e+08
6	E	toy	jitter_fix	5.237757e+08
6	E	toy	sst_fix	5.237803e+08
6	E	toy	go1_savory1.jpeg	5.237808e+08
6	E	toy	post_go_fix	5.237815e+08
6	E	toy	jitter_fix	5.237818e+08
6	E	toy	sst_fix	5.237823e+08
6	E	toy	go2_savory4.jpeg	5.237828e+08
6	E	toy	post_go_fix	5.237835e+08
6	E	toy	jitter_fix	5.237839e+08
6	E	toy	sst_fix	5.237864e+08
6	E	toy	go2_savory1.jpeg	5.237869e+08
6	E	toy	sst_signal	5.237871e+08
6	E	toy	jitter_fix	5.237879e+08
6	E	toy	sst_fix	5.237904e+08
6	E	toy	go1_savory4.jpeg	5.237910e+08
6	E	toy	post_go_fix	5.237916e+08
6	E	toy	jitter_fix	5.237920e+08
6	E	toy	sst_fix	5.237925e+08
6	E	toy	go2_savory3.jpeg	5.237930e+08
6	E	toy	sst_signal	5.237932e+08
6	E	toy	jitter_fix	5.237940e+08
6	E	toy	sst_fix	5.237946e+08
6	E	toy	go2_savory3.jpeg	5.237951e+08
6	E	toy	post_go_fix	5.237956e+08
6	E	toy	jitter_fix	5.237961e+08
6	E	toy	sst_fix	5.237986e+08
6	E	toy	go1_savory5.jpeg	5.237991e+08
6	E	toy	post_go_fix	5.237997e+08
6	E	toy	jitter_fix	5.238002e+08
6	E	toy	sst_fix	5.238007e+08
6	E	toy	go2_savory6.jpeg	5.238012e+08
6	E	toy	post_go_fix	5.238019e+08
6	E	toy	jitter_fix	5.238022e+08
6	E	toy	sst_fix	5.238047e+08
6	E	toy	go2_savory4.jpeg	5.238053e+08
6	E	toy	sst_signal	5.238055e+08
6	E	toy	jitter_fix	5.238063e+08
6	E	toy	sst_fix	5.238068e+08
6	E	toy	go1_savory3.jpeg	5.238073e+08
6	E	toy	post_go_fix	5.238080e+08
6	E	toy	jitter_fix	5.238083e+08
6	E	toy	sst_fix	5.238089e+08
6	E	toy	go2_savory2.jpeg	5.238094e+08
6	E	toy	sst_signal	5.238097e+08
6	E	toy	jitter_fix	5.238104e+08
6	E	toy	sst_fix	5.238109e+08
6	E	toy	go2_savory3.jpeg	5.238114e+08
6	E	toy	post_go_fix	5.238122e+08
6	E	toy	jitter_fix	5.238124e+08
6	E	toy	sst_fix	5.238130e+08
6	E	toy	go1_savory5.jpeg	5.238135e+08
6	E	toy	sst_signal	5.238138e+08
6	E	toy	jitter_fix	5.238145e+08
6	E	toy	sst_fix	5.238170e+08
6	E	toy	go1_savory2.jpeg	5.238176e+08
6	E	toy	sst_signal	5.238178e+08
6	E	toy	jitter_fix	5.238186e+08
6	E	toy	sst_fix	5.238211e+08
6	E	toy	go1_savory5.jpeg	5.238216e+08
6	E	toy	post_go_fix	5.238222e+08
6	E	toy	jitter_fix	5.238226e+08
6	E	toy	fix	5.238232e+08
6	E	toy	c2_instruct	5.238332e+08
6	E	toy	setE_toy2.mp4	5.238354e+08
6	E	toy	fix	5.238505e+08
6	E	toy	sst_instruct	5.238605e+08
6	E	toy	sst_fix	5.238625e+08
6	E	toy	go2_sweet2.jpeg	5.238631e+08
6	E	toy	sst_signal	5.238633e+08
6	E	toy	jitter_fix	5.238641e+08
6	E	toy	sst_fix	5.238646e+08
6	E	toy	go1_sweet4.jpeg	5.238651e+08
6	E	toy	post_go_fix	5.238659e+08
6	E	toy	jitter_fix	5.238661e+08
6	E	toy	sst_fix	5.238667e+08
6	E	toy	go1_sweet3.jpeg	5.238672e+08
6	E	toy	post_go_fix	5.238677e+08
6	E	toy	jitter_fix	5.238682e+08
6	E	toy	sst_fix	5.238687e+08
6	E	toy	go1_sweet4.jpeg	5.238692e+08
6	E	toy	sst_signal	5.238695e+08
6	E	toy	jitter_fix	5.238702e+08
6	E	toy	sst_fix	5.238748e+08
6	E	toy	go2_sweet4.jpeg	5.238753e+08
6	E	toy	post_go_fix	5.238759e+08
6	E	toy	jitter_fix	5.238763e+08
6	E	toy	sst_fix	5.238788e+08
6	E	toy	go1_sweet1.jpeg	5.238794e+08
6	E	toy	post_go_fix	5.238799e+08
6	E	toy	jitter_fix	5.238804e+08
6	E	toy	sst_fix	5.238809e+08
6	E	toy	go1_sweet5.jpeg	5.238814e+08
6	E	toy	post_go_fix	5.238820e+08
6	E	toy	jitter_fix	5.238824e+08
6	E	toy	sst_fix	5.238830e+08
6	E	toy	go2_sweet5.jpeg	5.238835e+08
6	E	toy	post_go_fix	5.238842e+08
6	E	toy	jitter_fix	5.238845e+08
6	E	toy	sst_fix	5.238850e+08
6	E	toy	go2_sweet5.jpeg	5.238855e+08
6	E	toy	post_go_fix	5.238861e+08
6	E	toy	jitter_fix	5.238865e+08
6	E	toy	sst_fix	5.238891e+08
6	E	toy	go2_sweet1.jpeg	5.238896e+08
6	E	toy	sst_signal	5.238899e+08
6	E	toy	jitter_fix	5.238906e+08
6	E	toy	sst_fix	5.238911e+08
6	E	toy	go1_sweet4.jpeg	5.238917e+08
6	E	toy	post_go_fix	5.238917e+08
6	E	toy	jitter_fix	5.238927e+08
6	E	toy	sst_fix	5.238932e+08
6	E	toy	go2_sweet3.jpeg	5.238937e+08
6	E	toy	post_go_fix	5.238943e+08
6	E	toy	jitter_fix	5.238947e+08
6	E	toy	sst_fix	5.238973e+08
6	E	toy	go1_sweet5.jpeg	5.238978e+08
6	E	toy	post_go_fix	5.238982e+08
6	E	toy	jitter_fix	5.238988e+08
6	E	toy	sst_fix	5.239013e+08
6	E	toy	go1_sweet3.jpeg	5.239018e+08
6	E	toy	sst_signal	5.239021e+08
6	E	toy	jitter_fix	5.239029e+08
6	E	toy	sst_fix	5.239034e+08
6	E	toy	go2_sweet3.jpeg	5.239039e+08
6	E	toy	post_go_fix	5.239046e+08
6	E	toy	jitter_fix	5.239049e+08
6	E	toy	sst_fix	5.239054e+08
6	E	toy	go2_sweet6.jpeg	5.239060e+08
6	E	toy	post_go_fix	5.239065e+08
6	E	toy	jitter_fix	5.239070e+08
6	E	toy	sst_fix	5.239075e+08
6	E	toy	go2_sweet2.jpeg	5.239080e+08
6	E	toy	post_go_fix	5.239087e+08
6	E	toy	jitter_fix	5.239090e+08
6	E	toy	sst_fix	5.239116e+08
6	E	toy	go2_sweet3.jpeg	5.239121e+08
6	E	toy	post_go_fix	5.239127e+08
6	E	toy	jitter_fix	5.239131e+08
6	E	toy	sst_fix	5.239136e+08
6	E	toy	go1_sweet4.jpeg	5.239141e+08
6	E	toy	sst_signal	5.239144e+08
6	E	toy	jitter_fix	5.239152e+08
6	E	toy	sst_fix	5.239177e+08
6	E	toy	go1_sweet2.jpeg	5.239182e+08
6	E	toy	post_go_fix	5.239188e+08
6	E	toy	jitter_fix	5.239192e+08
6	E	toy	sst_fix	5.239198e+08
6	E	toy	go2_sweet4.jpeg	5.239203e+08
6	E	toy	post_go_fix	5.239209e+08
6	E	toy	jitter_fix	5.239213e+08
6	E	toy	sst_fix	5.239218e+08
6	E	toy	go2_sweet6.jpeg	5.239223e+08
6	E	toy	sst_signal	5.239225e+08
6	E	toy	jitter_fix	5.239234e+08
6	E	toy	sst_fix	5.239239e+08
6	E	toy	go1_sweet1.jpeg	5.239244e+08
6	E	toy	jitter_fix	5.239254e+08
6	E	toy	sst_fix	5.239299e+08
6	E	toy	go2_sweet3.jpeg	5.239305e+08
6	E	toy	sst_signal	5.239306e+08
6	E	toy	jitter_fix	5.239315e+08
6	E	toy	sst_fix	5.239320e+08
6	E	toy	go1_sweet5.jpeg	5.239325e+08
6	E	toy	sst_signal	5.239327e+08
6	E	toy	jitter_fix	5.239335e+08
6	E	toy	sst_fix	5.239381e+08
6	E	toy	go1_sweet2.jpeg	5.239386e+08
6	E	toy	post_go_fix	5.239392e+08
6	E	toy	jitter_fix	5.239396e+08
6	E	toy	sst_fix	5.239401e+08
6	E	toy	go1_sweet1.jpeg	5.239406e+08
6	E	toy	sst_signal	5.239409e+08
6	E	toy	jitter_fix	5.239417e+08
6	E	toy	sst_fix	5.239442e+08
6	E	toy	go1_sweet6.jpeg	5.239447e+08
6	E	toy	jitter_fix	5.239457e+08
6	E	toy	sst_fix	5.239482e+08
6	E	toy	go2_sweet1.jpeg	5.239488e+08
6	E	toy	post_go_fix	5.239496e+08
6	E	toy	jitter_fix	5.239498e+08
6	E	toy	sst_fix	5.239503e+08
6	E	toy	go2_sweet5.jpeg	5.239508e+08
6	E	toy	post_go_fix	5.239516e+08
6	E	toy	jitter_fix	5.239518e+08
6	E	toy	sst_fix	5.239523e+08
6	E	toy	go2_sweet6.jpeg	5.239529e+08
6	E	toy	post_go_fix	5.239534e+08
6	E	toy	jitter_fix	5.239539e+08
6	E	toy	sst_fix	5.239584e+08
6	E	toy	go1_sweet6.jpeg	5.239589e+08
6	E	toy	post_go_fix	5.239595e+08
6	E	toy	jitter_fix	5.239599e+08
6	E	toy	sst_fix	5.239605e+08
6	E	toy	go2_sweet2.jpeg	5.239610e+08
6	E	toy	sst_signal	5.239613e+08
6	E	toy	jitter_fix	5.239620e+08
6	E	toy	sst_fix	5.239625e+08
6	E	toy	go1_sweet2.jpeg	5.239630e+08
6	E	toy	post_go_fix	5.239635e+08
6	E	toy	jitter_fix	5.239641e+08
6	E	toy	sst_fix	5.239646e+08
6	E	toy	go1_sweet1.jpeg	5.239651e+08
6	E	toy	post_go_fix	5.239656e+08
6	E	toy	jitter_fix	5.239661e+08
6	E	toy	sst_fix	5.239666e+08
6	E	toy	go2_sweet2.jpeg	5.239672e+08
6	E	toy	post_go_fix	5.239677e+08
6	E	toy	jitter_fix	5.239682e+08
6	E	toy	fix	5.239687e+08
