global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69
1008.0266778928652	0.7377925153732576	1016117.7833437264	0.5443377957407985	1054.701842352888	7.952254890274389	1112395.9762625762	63.23835783989294	952.0917237518802	1.2804302962986185	906478.6504368264	1.639501743679368	967.4857492571834	674.6629249455829	1.376295	30.906216	0.0629077	0.0331807	0.112184908	0.0273725466	0.0070153806	0.06591474	-0.0161658231	0.050146556	-0.0153324842	-0.0062908817	0.0051717964	-0.0985928851	-0.0339167259	0.0053024661	0.075304628	0.013759622	-0.0830705903	0.0926668907	0.0463608441	0.0650749374	-0.1245339678	0.0200893367	-0.0462795256	-0.0035885826	0.0131912633	-0.0947041796	0.0002662746	-0.1068221001	0.0183970211	0.0556815496	-0.0571680786	-0.0913783008	0.0347042153	0.0446790413	0.0403603165	0.0595992761	-0.0083946166	0.0101454261	-0.0042725675	0.1487225729	-0.0203055992	0.0566388961	0.1638602271	0.0917509484	0.0266339154	-0.0718170297	-0.071980421	0.0282415	-0.0618509582	-0.01378357	0.0446101899	-0.0793814125	-0.0269459168	-0.0011331014	0.0600307213	-0.0832000394	0.0896197287	0.0210725262	-0.0572384576	0.0	0.0543826	-0.0097891999999999	9.582843663999996e-05	0.00295746718276	-0.0151209	-3.989999999999896e-05	0.00022864161681	1.592009999999917e-09	-0.0387791	-0.0163834999999999	0.0002684190722499	0.0015038185968099	-0.00218837	0.00045881	2.1050661610000005e-07	4.7889632569e-06	-0.00212098	0.0	0.0	4.498556160400001e-06	-0.000490351	0.000275092	2.40444103201e-07	7.5675608464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.0659486834415	-1.9607292094236757	1012168.6931003132	3.8444590326871912	1052.653961229474	-2.047881123414072	1108080.3620921026	4.193817095635682	951.6649227643842	-0.4268009874959944	905666.1252201414	0.1821590829275559	967.3813220528016	684.2993877162422	1.239747	27.839893	0.07609985	0.0454508	0.0926566433	0.0108018816	0.0057779788	0.0103144726	0.0204763799	0.034243274	-0.0166638877	-0.0038969247	-0.0079000788	-0.0823991435	-0.007536098	0.077626195	0.0094364158	-0.1016674348	-0.0584562846	0.0668515309	0.0613081737	-0.1862015097	0.0316125842	-0.0524573197	-0.0191827144	0.0003494778	-0.0006256362	-0.0784120733	0.0159738866	0.0004913836	-0.0054518065	0.0995021607	-0.1222869174	0.0034211155	0.0162455207	0.024610805	0.0267669287	0.0542423927	-0.0055901546	-0.0046796751	-0.0627215298	0.1221774878	0.0069173365	0.1039019306	-0.0663974662	0.0405557743	-0.0065167092	-0.1154221359	-0.0369534879	-0.2118571399	-0.0692222354	0.0275207457	0.1092711335	-0.080593404	0.0503188586	0.0499627839	0.0038015437	-0.0349470462	0.0880038504	0.0161511911	-0.0636324831	0.0	0.0543818	-8.000000000021878e-07	6.400000000035007e-13	0.00295738017124	0.0233125	0.0384334	0.00054347265625	0.00147712623556	-0.02563	0.0131490999999999	0.0001728988308099	0.0006568969	-0.00261785	-0.00042948	1.844530704000003e-07	6.8531386225e-06	-0.00218183	-6.084999999999988e-05	3.7027224999999845e-09	4.7603821489e-06	-0.000490352	-1.000000000015745e-09	2.40445083904e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.0853982888428	-1.9805503945987084	1008187.4870568642	3.9225798655450994	1055.1230695240176	2.46910829454373	1113284.6918417849	6.096495770184648	949.8191889147316	-1.8457338496525608	902156.4916306386	3.406733443753262	966.4218378191952	638.1283587313246	1.95231	43.841274	0.10324798	0.0683995	0.0571862383	0.0243007061	-0.0282612397	0.0203123107	0.0068522638	-0.0231716998	-0.1529977353	-0.0204788183	0.0178418062	-0.106813819	0.0402229509	0.0126373032	-0.0259833748	0.0794849564	0.0582489066	0.0812663537	0.0800692555	0.2818897838	0.1005878794	0.0245255556	0.048993483	-0.0258444738	0.0156777295	-0.1086482516	0.0120951075	0.0364581965	0.0057840492	-0.0258967241	0.1913524204	-0.0108087484	0.0492888915	0.0642487265	0.0387534867	0.0340348108	-0.0563208751	0.0218517225	-0.0012060422	0.05556993	0.0570793321	-0.101046442	-0.0134048592	0.1324289066	0.2068172563	0.1054938681	-0.0293794838	0.0036239205	-0.0931681641	0.0450734894	-0.0550599231	-0.035098248	0.1238852179	0.0420664686	-0.0063530501	0.1110023466	0.0863477791	0.0112003532	-0.069765029	0.0	0.0543826	8.000000000021878e-07	6.400000000035007e-13	0.00295746718276	0.00617632	-0.01713618	3.81469287424e-05	0.0002936486649924	-0.0149292	0.0107008	0.00011450712064	0.00022288101264	-0.0013237	0.00129415	1.6748242225000006e-06	1.7521816899999998e-06	-0.00212098	6.084999999999988e-05	3.7027224999999845e-09	4.498556160400001e-06	-0.000643556	-0.000153204	4.14164325136e-07	2.3471465616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.2187219876948	1.1333236988519957	1010464.6790345744	1.284422606379569	1041.810431597001	-13.312637927016567	1085368.9753843297	177.22632857583997	950.3376908759328	0.5185019612011956	903141.7266994	0.2688442837694861	965.0223536095764	638.8219211622217	1.606425	36.074039	0.10603242	0.0733449999999999	0.0816587958	0.0322098053	0.0443697659	0.0115687208	0.0004292288	0.0289577359	0.0469394574	0.0112988296	0.0184046574	-0.0884387831	0.0220557722	-0.0185400092	0.0982316845	0.0759010891	-0.056899283	0.0182609144	-0.0261913442	0.1470418442	0.0356444183	-0.0091740991	-0.0432847515	0.0057006411	-0.0006932282	-0.0912599508	0.01124519	-0.0511187762	0.0486366468	0.0125363606	0.0014592021	0.0046078391	0.0511104145	0.0742398853	0.0398577508	0.0412091016	-0.0179782617	-0.0052451067	0.0535211531	-0.0500034949	0.0186668512	-0.0492203785	0.1545138239	0.010017589	0.0213776164	-0.0374278309	-0.0265501568	0.0526056482	-0.1675475309	-0.1715496216	-0.167135019	0.2130103675	0.0229887778	0.2337856747	-0.1200281587	0.1917899617	0.0846522712	0.006229056	-0.0756108955	0.0	0.063627	0.0092444	8.545893136e-05	0.004048395129	-0.0639735	-0.07014982	0.00409260870225	0.0049209972460324	-0.0242007	-0.0092714999999999	8.596071224999997e-05	0.0005856738804899	-0.00128416	3.954000000000002e-05	1.5634116000000012e-09	1.6490669055999995e-06	-0.00212098	0.0	0.0	4.498556160400001e-06	-0.00095135	-0.000307794	9.050668225e-07	9.473714643600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.9824739147988	3.7637519271039537	1018045.6326672276	14.165828568778725	1055.3906328685605	13.580201271559416	1113849.387946701	184.421866576064	949.5215879380452	-0.8161029378876492	901591.2459603868	0.6660240052288522	965.3515419272876	706.5716403361938	1.739882	39.070976	0.1457645	0.117729	0.0827096053	0.0088114269	0.0208542024	0.0592964742	0.0335762785	0.0656053295	0.0449531946	0.0258053989	0.038043941	-0.0499343494	-0.0192947295	0.0231030901	0.083890428	0.029730001	-0.0776385146	-0.0155981128	-0.0697476401	-0.0166594573	-0.0955152684	-0.1626540043	-0.1015126122	0.0208233704	0.035600412	-0.0665074965	0.0250215331	-0.0826498728	0.0258040725	0.0680310559	-0.0780664285	-0.0489590475	0.0197731923	0.0180504121	0.0158139097	0.0713060218	0.0528931555	0.0021821174	0.1042166695	-0.1104845384	-0.0670439639	-0.090020559	0.1288696704	-0.0892527757	-0.0773992589	0.0371459609	-0.0191058808	-0.010403598	0.0460585905	-0.0963005184	0.0355127514	0.1530810057	0.0916933064	0.1130999917	0.0407611141	-0.0465243504	0.082918101	0.0012463804	-0.0811460606	0.0	0.0755761999999999	0.0119491999999998	0.0001427833806399	0.0057117620064399	-0.0693445	-0.005371	0.00480865968025	2.8847641000000007e-05	-0.0149838	0.0092168999999999	8.495124560999997e-05	0.00022451426244	-0.00358189	-0.00229773	5.2795631529e-06	1.28299359721e-05	-0.00206324	5.7740000000000135e-05	3.3339076000000155e-09	4.2569592976e-06	-0.000922272	2.907799999999998e-05	8.50585641984e-07	8.45530083999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.5042689932424	-2.4782049215564257	1013050.8435016212	6.14149963322649	1049.2625374390414	-6.128095429519135	1100951.8724730157	37.55355359329331	950.1969228393452	0.6753349013000616	902874.1921733606	0.4560772289139639	966.6056156075156	698.9920750175856	0.7986029999999998	17.933504	0.0814681099999999	0.066671	0.0860832926	0.0161598298	0.0060953996	0.0100861101	0.0248758494	0.0419815065	-0.0667083175	0.0237454696	0.0061625783	-0.0965116658	0.022418489	-0.0013425302	0.0125698704	0.0115277913	-0.046913872	-0.0857661547	-0.0847044503	-0.1350976918	-0.1112536334	-0.1182477931	0.0662995267	0.0192194445	0.02187726	-0.1029854992	0.0199511061	-0.0196515327	0.0177476926	0.0283784348	-0.0912464294	-0.0537934381	0.0213174022	0.0368645999	0.0320123905	0.0627416145	0.0366284558	-0.0532496871	0.0866918684	-0.1114021054	-0.1065941941	-0.0761735567	0.1310796247	-0.0929611658	0.0275081861	0.0524597342	0.003907334	-0.2021341683	0.1117207115	0.0493521902	0.0493751136	0.0719829756	0.0711350247	0.051238813	-0.015557689	-0.067081181	0.0811460606	-0.0037385719	-0.0863477791	0.0	0.0709488	-0.0046273999999998	2.141283075999901e-05	0.00503373222144	-0.00291944	0.06642506	8.5231299136e-06	0.0044122885960036	-0.017291	-0.0023072	5.323171840000003e-06	0.000298978681	-0.00366631	-8.441999999999998e-05	7.126736399999997e-09	1.34418290161e-05	-0.00212098	-5.7740000000000135e-05	3.3339076000000155e-09	4.498556160400001e-06	-0.000902263	2.0008999999999977e-05	8.140785211690001e-07	4.0036008099999906e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.526140021275	0.0218710280325922	1013094.8705461272	0.0004783418672024	1050.1724268993987	0.9098894603573626	1102862.126219773	0.8278988300694126	950.932965952426	0.7360431130807683	904273.5057350778	0.5417594643136286	966.6027415912744	694.3128530275776	0.856564	19.235088	0.04701406	0.0278553	0.0825951732	0.016083257	-0.024832708	-0.0286191736	0.021739396	-0.0156838267	-0.0327972585	0.0045130795	0.0286989753	-0.080274592	0.0083988072	0.0557586634	-0.0624648264	0.0571466733	0.0661761198	-0.0077112075	-0.0879316229	-0.089306031	0.0689310067	-0.0036969997	0.0562674124	0.0040752816	0.0280079983	-0.0728829293	0.0265758844	0.0706944588	-0.0387382884	0.0471595354	0.026671207	0.1083208674	0.0270633748	0.029318615	0.0246392959	0.0599070105	0.0231944868	-0.0174281224	0.0598070115	-0.0986044421	0.0141816513	-0.1043071271	-0.1061382174	-0.0333550673	0.0603683538	0.0858538982	0.0187107048	-0.180506703	0.0423930832	-0.025233653	0.1423938612	0.1359790299	0.0199610234	0.0612425994	-0.0306705117	-0.0183939148	0.0793369593	-0.0087166951	-0.091194676	0.0	0.0681963	-0.0027525	7.576256250000027e-06	0.00465073533369	-0.0227762	-0.01985676	0.00051875528644	0.0003942909176976	-0.0149546	0.0023364	5.458764960000003e-06	0.00022364006116	-0.00327489	0.0003914199999999	1.5320961639999997e-07	1.07249045121e-05	-0.00212098	0.0	0.0	4.498556160400001e-06	-0.000952211	-4.994799999999996e-05	9.06705788521e-07	2.494802703999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.822062209782	-1.7040778114929935	1009667.3767035188	2.9038811876227504	1045.5066461114675	-4.665780787931226	1093084.1470632493	21.76951036102813	950.873426519884	-0.0595394325420102	904160.2732616653	0.0035449440274245	967.4688988231676	697.2454811549278	0.883067	19.830238	0.0134788999999999	0.00686369	0.0836818407	0.0192635867	0.0055114098	0.0017035704	0.0017467971	-0.0011638504	-0.1230703386	0.0063078723	0.0156557878	-0.0901251677	0.0165783745	0.0242261252	0.030154472	0.1463061926	-0.0123953133	0.0895401286	-0.0099962265	0.0029328312	-0.1298126744	-0.0129862019	0.0067663574	-0.0012815545	0.0090905859	-0.110094335	0.0154345667	-0.0235590094	0.0192024075	0.0272025822	0.1688227892	-0.0231600468	0.026427286	0.0398443452	0.0323915986	0.0585901645	0.036523215	-0.0339112006	0.0597053403	-0.0640539234	0.0275449861	-0.1870164688	0.0996566562	0.002719588	0.0800069215	0.0865826101	9.83383e-05	-0.0711934169	-0.0070238025	-0.0272754478	0.0943434575	0.073149336	0.0339342837	0.0051866408	-0.001866806	-0.0584002683	0.0774916233	-0.0136788958	-0.0956668345	0.0	0.0653642	-0.0028321	8.020790410000024e-06	0.0042724786416399	-0.0276472	-0.004871	0.00076436766784	2.3726641000000003e-05	-0.0149783	-2.3699999999999763e-05	5.616899999999888e-10	0.00022434947089	-0.0032651	9.789999999999972e-06	9.584409999999946e-11	1.066087801e-05	-0.00219516	-7.417999999999965e-05	5.502672399999947e-09	4.818727425599999e-06	-0.000921139	3.1072000000000044e-05	8.484970573209999e-07	9.654691840000027e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.5561002491992	0.7340380394172143	1011143.0707483776	0.5388118433114679	1050.2606282966638	4.753982185196264	1103047.387350103	22.60034661716345	947.4461750163176	-3.4272515035663678	897654.2545530507	11.746052868697925	959.9964904951736	693.9588737780107	1.944444	43.664635	0.05961645	0.0345195	0.0372090818	-0.0041594928	-0.0306697222	-0.0269545419	0.023223127	0.0661253404	-0.014092722	-0.0046754337	0.0278815341	-0.087949576	-0.0104852883	0.0544287683	0.0588649229	-0.0577422582	-0.0774700314	-0.0088791544	-0.0398352584	0.1424802973	0.0002639036	-0.0616979598	-0.0095459804	-0.0082591123	0.0265761694	-0.0689687138	0.069608652	-0.0055650525	0.0423385879	0.0694147199	-0.069148989	-0.0355701339	0.0271360671	0.0261206181	0.022703451	0.0567226896	0.0263226902	0.0057890783	0.0414797239	-0.0973960144	-0.0024668328	-0.0876290861	0.0879679753	-0.1589283001	0.1083322175	0.0461894578	0.0559302879	-0.0539399098	-0.0211743823	-0.0656244268	0.0351705865	0.0440097535	0.1160052811	-0.0035214302	0.1193233129	0.0362222853	0.0756108955	-0.0186161098	-0.0997458775	0.0	0.0754134	0.0100492	0.00010098642064	0.00568718089956	-0.0387653	-0.0111181	0.00150274848409	0.00012361214761	0.0155028	0.0304811	0.00092909745721	0.00024033680784	-0.0033083	-4.320000000000018e-05	1.8662400000000157e-09	1.0944848890000002e-05	-0.0021972	-2.040000000000028e-06	4.1616000000001135e-12	4.82768784e-06	-0.0008070179999999	0.000114121	6.512780523238386e-07	1.302360264102282e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.9791625299983	-0.5769377192008278	1009983.1171194968	0.3328571318366532	1047.7076570038512	-2.552971292812572	1097691.3345444994	6.517662421925095	949.4996337631782	2.0534587468605423	901549.5545164096	4.216692825058069	961.80020301519	699.390796171751	1.234717	27.726919	0.0552284499999999	0.0268593	0.0542300219	0.0023153783	0.0093795094	0.0063428435	0.0175247008	-0.109106543	-0.0558367189	0.0155393693	0.0184145875	-0.0973997878	0.0260796025	0.0141569836	-0.012418127	-0.0122339551	0.041034563	-0.0848811002	-0.0560740586	0.0407719704	0.0142332195	-0.1593373494	-0.0109119645	0.0085852133	0.0117384667	-0.0961331763	-0.0266717814	0.0862143736	-0.0255753577	0.0068752544	-0.0257555001	-0.0443242323	0.0217881276	0.0313388076	0.0256428432	0.0593347059	0.0355715673	-0.0180449234	0.0421870131	-0.0560265879	-0.1394292914	-0.0344360324	-0.005524692	-0.0850539835	0.0824041677	0.1058929444	0.0181925593	-0.0603660119	-0.0224212582	-0.123042121	0.0709196187	0.0818685068	0.0718392808	0.0168378977	0.0281898344	-0.0501771961	0.0736956348	-0.0235193184	-0.1034150432	0.0	0.0734584999999999	-0.0019549000000001	3.821634010000416e-06	0.0053961512222499	-0.0189002	0.0198651	0.0003572175600399	0.00039462219801	0.00853625	-0.00696655	4.8532818902500005e-05	7.28675640625e-05	-0.00360703	-0.0002987299999999	8.92396128999998e-08	1.30106654209e-05	-0.00212098	7.621999999999967e-05	5.809488399999951e-09	4.498556160400001e-06	-0.000960906	-0.0001538880000001	9.23340340836e-07	2.3681516544030774e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.8448879167718	1.86572538677342	1013736.6283241368	3.480931218850827	1048.040848519735	0.3331915158837546	1098389.620165966	0.1110165862569143	948.1986883291256	-1.3009454340525508	899080.7525490744	1.6924590223821798	960.2529142787884	697.0980547945161	1.127244	25.313496	0.0322677	0.0169597	0.0414712205	-0.0021582797	0.0473542047	0.1454965436	0.0117001816	0.0201612249	0.0143916271	0.0041303056	0.0279059904	-0.0511234008	0.0164942536	0.0303688278	-0.049184334	0.1411524675	0.033407251	-0.0461828015	-0.0643915088	-0.0231958204	-0.108995284	-0.0486465285	0.0030150971	0.0025968608	0.0280259084	-0.0639276796	-0.1097764304	-0.0754999706	-0.0647487237	0.0608466136	0.0356987907	0.0206404217	0.0230045454	0.0247758182	0.0207523248	0.0515000659	0.0360998406	0.018374264	0.0333003891	-0.0572363471	-0.0580185299	-0.1146896088	0.0338984448	0.0209488897	-0.0830191092	0.0814742138	0.0662912576	-0.0699185997	0.0026468824	-0.1644754367	0.0823959493	0.0254527364	0.0999789366	0.0088201873	0.019441087	-0.0224050784	0.0717467159	-0.028379565	-0.1066592543	0.0	0.0694786	-0.0039798999999998	1.5839604009999184e-05	0.00482727585796	-0.0189175	-1.7300000000001342e-05	0.00035787180625	2.9929000000004643e-10	0.0175177	0.00898145	8.06664441025e-05	0.00030686981329	-0.00378743	-0.0001804	3.2544160000000094e-08	1.43446260049e-05	-0.00212098	0.0	0.0	4.498556160400001e-06	-0.0007555249999999	0.0002053810000001	5.708180256248489e-07	4.218135516104108e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
